symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
PERLBTC,0.00000000,0.000,0.00000098,0.00000098,0.00000099,6693.00000000,0.00000099,149476.00000000,0.00000100,176459.00000000,0.00000099,0.00000101,0.00000095,15636573.00000000,15.27077875,1662919789349,1663006189349,6911026,6912859,1834
PERLUSDC,0.00000000,0.000,0.00000000,0.02447000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
PERLUSDT,0.00094000,4.438,0.02143369,0.02118000,0.02212000,12943.20000000,0.02210000,15532.40000000,0.02213000,11500.00000000,0.02118000,0.02250000,0.02059000,53639118.90000000,1149684.14970000,1662919793538,1663006193538,17609935,17616401,6467
DENTUSDT,-0.00000200,-0.193,0.00105846,0.00103400,0.00103200,1086159.00000000,0.00103200,5357985.00000000,0.00103300,249577.00000000,0.00103400,0.00112100,0.00100000,5593338823.00000000,5920332.35283600,1662919795046,1663006195046,68202731,68230964,28234
MFTUSDT,-0.00023800,-3.615,0.00657061,0.00658000,0.00634600,38191.00000000,0.00634600,12303.00000000,0.00634800,41685.00000000,0.00658400,0.00690300,0.00622000,160316905.00000000,1053380.39135600,1662919770739,1663006170739,15980355,15986807,6453
KEYUSDT,-0.00007200,-1.396,0.00520593,0.00516200,0.00508600,9410.00000000,0.00508500,19665.00000000,0.00509200,18892.00000000,0.00515800,0.00538900,0.00502600,376521021.00000000,1960142.24094700,1662919776364,1663006176364,30531713,30543299,11587
STORMUSDT,0.00000000,0.000,0.00000000,0.00339700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
DOCKUSDT,0.00357000,15.930,0.02668935,0.02243000,0.02598000,368.00000000,0.02589000,11500.00000000,0.02593000,14208.00000000,0.02241000,0.02984000,0.02181000,197679225.00000000,5275929.67491000,1662919796272,1663006196272,15905459,15931628,26170
WANUSDT,-0.00350000,-1.743,0.19835726,0.20090000,0.19730000,734.00000000,0.19710000,1250.00000000,0.19730000,1013.00000000,0.20080000,0.20310000,0.19400000,1798716.00000000,356788.37700000,1662919798019,1663006198019,12367495,12370488,2994
FUNUSDT,0.00003000,0.377,0.00800318,0.00796000,0.00799000,10328.00000000,0.00798000,53111.00000000,0.00800000,146861.00000000,0.00796000,0.00810000,0.00792000,25613822.00000000,204992.12304000,1662919776185,1663006176185,20642133,20644662,2530
CVCUSDT,-0.00060000,-0.396,0.15233416,0.15170000,0.15100000,1725.00000000,0.15100000,17648.00000000,0.15110000,14639.00000000,0.15160000,0.15580000,0.14780000,12132266.00000000,1848158.59830000,1662919796136,1663006196136,28331166,28339960,8795
BTTTRX,0.00000000,0.000,0.00000000,0.03945000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
WINTRX,0.00000200,0.117,0.00172506,0.00171300,0.00171600,194290.70000000,0.00171600,10125915.80000000,0.00171700,5625366.40000000,0.00171400,0.00176600,0.00170100,3183874392.90000000,5492377.11024610,1662919787453,1663006187453,8305449,8312507,7059
CHZBNB,-0.00001920,-2.729,0.00069358,0.00070320,0.00068430,1400.00000000,0.00068330,21817.00000000,0.00068430,1400.00000000,0.00070350,0.00071090,0.00066980,6152303.00000000,4267.08682470,1662919787521,1663006187521,5665752,5669266,3515
CHZBTC,-0.00000061,-6.367,0.00000927,0.00000958,0.00000897,6484.00000000,0.00000896,39674.00000000,0.00000897,5991.00000000,0.00000958,0.00000965,0.00000885,21481734.00000000,199.23933242,1662919797735,1663006197735,25182754,25196241,13488
CHZUSDT,-0.00730000,-3.521,0.20436273,0.20740000,0.20000000,119.00000000,0.20000000,11316.00000000,0.20010000,164744.00000000,0.20730000,0.20950000,0.19540000,261246606.00000000,53389069.08890000,1662919798024,1663006198024,141182431,141285756,103326
BANDBNB,0.00000000,0.000,0.00000000,0.02248000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
BANDBTC,-0.00000320,-5.000,0.00006245,0.00006410,0.00006080,184.30000000,0.00006050,185.20000000,0.00006070,827.50000000,0.00006400,0.00006490,0.00005970,90004.80000000,5.62116507,1662919797598,1663006197598,14339598,14343369,3772
BANDUSDT,-0.03200000,-2.315,1.38163861,1.38300000,1.35000000,346.60000000,1.35000000,41.60000000,1.35100000,1900.10000000,1.38200000,1.45800000,1.31600000,2101904.60000000,2904072.54170000,1662919798084,1663006198084,39632745,39649812,17068
BNBBUSD,-2.40000000,-0.814,295.34451863,294.90000000,292.40000000,6.41900000,292.30000000,17.39500000,292.40000000,63.65300000,294.80000000,299.90000000,290.10000000,222448.92100000,65699069.49300000,1662919798042,1663006198042,171870906,172024102,153197
BTCBUSD,675.76000000,3.125,22018.83527388,21625.24000000,22301.00000000,0.00195000,22301.51000000,0.00208000,22301.80000000,0.16000000,21625.24000000,22494.42000000,21458.59000000,161165.31142000,3548672444.02010520,1662919798108,1663006198108,468907405,471533092,2625688
BUSDUSDT,0.00010000,0.010,0.99982036,0.99980000,0.99990000,207.00000000,0.99980000,85903514.00000000,0.99990000,32828995.00000000,0.99980000,1.00000000,0.99970000,864698452.00000000,864543121.62670000,1662919798054,1663006198054,332657029,333149682,492654
BEAMBNB,0.00000000,0.000,0.00000000,0.02177000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
BEAMBTC,-0.00000042,-4.822,0.00000850,0.00000872,0.00000829,85.00000000,0.00000826,1090.00000000,0.00000830,192.00000000,0.00000871,0.00000875,0.00000826,854558.00000000,7.26242154,1662919763916,1663006163916,6009998,6011284,1287
BEAMUSDT,-0.00430000,-2.280,0.18658943,0.18850000,0.18430000,1830.00000000,0.18450000,5509.00000000,0.18460000,2115.00000000,0.18860000,0.19110000,0.18130000,5133187.00000000,957798.46090000,1662919794027,1663006194027,16494587,16499268,4682
XTZBNB,-0.00017600,-3.031,0.00566643,0.00584200,0.00563000,13.40000000,0.00562200,220.00000000,0.00565100,12.50000000,0.00580600,0.00583900,0.00552900,6302.40000000,35.71208570,1662919796953,1663006196953,1808622,1808783,162
XTZBTC,-0.00000551,-6.943,0.00007593,0.00007935,0.00007385,75.10000000,0.00007385,205.80000000,0.00007386,75.10000000,0.00007936,0.00007943,0.00007313,944930.60000000,71.75244675,1662919795564,1663006195564,24571827,24604778,32952
XTZUSDT,-0.06800000,-3.965,1.67514633,1.71500000,1.64700000,1293.60000000,1.64700000,472.00000000,1.64800000,3131.90000000,1.71500000,1.72400000,1.61300000,3400448.50000000,5696248.83300000,1662919797887,1663006197887,86556263,86583945,27683
RENUSDT,0.00160000,1.202,0.13443307,0.13310000,0.13470000,16747.00000000,0.13450000,68314.00000000,0.13470000,8147.00000000,0.13310000,0.14130000,0.12810000,20621829.00000000,2772255.80360000,1662919796443,1663006196443,32469299,32479394,10096
RVNUSDT,0.01280000,24.335,0.05910951,0.05261000,0.06540000,1223.20000000,0.06535000,17655.00000000,0.06537000,10943.30000000,0.05260000,0.06680000,0.05050000,1439923978.10000000,85113207.42678000,1662919797967,1663006197967,46849280,47176928,327649
HCUSDT,0.00000000,0.000,0.00000000,0.84230000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
HBARBNB,0.00001130,5.188,0.00022823,0.00021820,0.00022910,335.00000000,0.00022910,438.00000000,0.00022960,7450.00000000,0.00021780,0.00023940,0.00021520,2172499.00000000,495.82321980,1662919798059,1663006198059,1539249,1540013,765
HBARBTC,0.00000003,1.007,0.00000299,0.00000297,0.00000301,25835.00000000,0.00000300,252869.00000000,0.00000301,10897.00000000,0.00000298,0.00000317,0.00000287,35883945.00000000,107.26391359,1662919797085,1663006197085,17229038,17239506,10469
HBARUSDT,0.00280000,4.361,0.06604543,0.06420000,0.06700000,16823.00000000,0.06700000,204449.00000000,0.06710000,32465.00000000,0.06420000,0.07030000,0.06270000,243664641.00000000,16092936.09450000,1662919797243,1663006197243,57701753,57749269,47517
NKNBNB,0.00000000,0.000,0.00000000,0.00074700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
NKNBTC,-0.00000011,-2.296,0.00000477,0.00000479,0.00000468,245.00000000,0.00000466,2060.00000000,0.00000467,14274.00000000,0.00000479,0.00000495,0.00000457,1504948.00000000,7.18334970,1662919797348,1663006197348,9451070,9454153,3084
NKNUSDT,0.00060000,0.580,0.10526964,0.10350000,0.10410000,7641.00000000,0.10390000,19249.00000000,0.10400000,40760.00000000,0.10350000,0.10910000,0.10010000,23619399.00000000,2486405.65330000,1662919787655,1663006187655,28040346,28050550,10205
XRPBUSD,-0.00320000,-0.898,0.35371408,0.35640000,0.35320000,535.00000000,0.35310000,98578.00000000,0.35320000,11123.00000000,0.35640000,0.36040000,0.34790000,64950403.00000000,22973872.21110000,1662919798073,1663006198073,65879381,65931871,52491
ETHBUSD,-49.88000000,-2.815,1740.48600866,1772.22000000,1722.32000000,0.02900000,1722.28000000,2.00000000,1722.45000000,0.05000000,1772.20000000,1784.00000000,1692.84000000,1101027.50510000,1916322967.77764500,1662919798088,1663006198088,374156056,375764133,1608078
BCHABCBUSD,0.00000000,0.000,0.00000000,220.16000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
LTCBUSD,-1.57000000,-2.504,61.79030988,62.70000000,61.12000000,3.27200000,61.11000000,2.28900000,61.12000000,34.15200000,62.69000000,63.24000000,60.10000000,118703.82100000,7334745.88330000,1662919798039,1663006198039,28054072,28093673,39602
LINKBUSD,-0.15100000,-1.906,7.97422371,7.92600000,7.77300000,128.71000000,7.77000000,32.50000000,7.77100000,115.00000000,7.92400000,8.30000000,7.61100000,2144704.68000000,17102354.90914000,1662919798070,1663006198070,25278547,25351111,72565
ETCBUSD,-0.88000000,-2.259,38.66238209,38.96000000,38.08000000,9.50000000,38.08000000,15.36000000,38.09000000,90.23000000,38.96000000,40.57000000,37.14000000,986728.05000000,38149256.88640000,1662919798106,1663006198106,16372027,16460231,88205
STXBNB,-0.00002200,-1.657,0.00131596,0.00133000,0.00130600,726.40000000,0.00131300,2951.30000000,0.00131800,1298.00000000,0.00132800,0.00133400,0.00129500,73146.50000000,96.25796910,1662919787685,1663006187685,1093263,1093394,132
STXBTC,-0.00000088,-4.851,0.00001764,0.00001814,0.00001726,2505.80000000,0.00001724,93.30000000,0.00001727,1297.80000000,0.00001814,0.00001815,0.00001714,442313.80000000,7.80229147,1662919779648,1663006179648,7818039,7819385,1347
STXUSDT,-0.00600000,-1.535,0.38873715,0.39300000,0.38500000,6228.00000000,0.38400000,31981.50000000,0.38500000,36458.90000000,0.39100000,0.40000000,0.37800000,1587860.50000000,617260.36250000,1662919796643,1663006196643,19788528,19791323,2796
KAVABNB,-0.00009000,-1.525,0.00583132,0.00590000,0.00581000,17.90000000,0.00580000,106.90000000,0.00583000,99.80000000,0.00590000,0.00595000,0.00576000,11600.20000000,67.64453300,1662919789750,1663006189750,1423268,1423379,112
KAVABTC,-0.00000390,-4.857,0.00007856,0.00008050,0.00007640,5.30000000,0.00007620,30.00000000,0.00007640,152.60000000,0.00008030,0.00008040,0.00007590,139443.20000000,10.95414369,1662919757148,1663006157148,11878881,11881658,2778
KAVAUSDT,-0.03800000,-2.186,1.73458295,1.73800000,1.70000000,40.00000000,1.69900000,2654.40000000,1.70000000,899.50000000,1.73800000,1.77800000,1.67500000,4057562.20000000,7038178.22460000,1662919798072,1663006198072,58213550,58245375,31826
BUSDNGN,0.00000000,0.000,0.00000000,462.64000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
BNBNGN,0.00000000,0.000,0.00000000,43608.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
BTCNGN,0.00000000,0.000,0.00000000,25941597.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
ARPABNB,-0.00000150,-1.115,0.00013437,0.00013440,0.00013300,547.00000000,0.00013270,19457.00000000,0.00013320,571.00000000,0.00013450,0.00013820,0.00013140,4362037.00000000,586.13936780,1662919787693,1663006187693,2609290,2610967,1678
ARPABTC,-0.00000009,-4.918,0.00000179,0.00000183,0.00000174,6937.00000000,0.00000174,57654.00000000,0.00000175,11155.00000000,0.00000183,0.00000184,0.00000174,3768442.00000000,6.75208920,1662919795441,1663006195441,7297368,7298897,1530
ARPAUSDT,-0.00075000,-1.892,0.03943253,0.03968000,0.03890000,2482.30000000,0.03889000,7646.50000000,0.03890000,716.20000000,0.03965000,0.04031000,0.03833000,68737188.40000000,2710481.06480600,1662919798083,1663006198083,33118208,33139521,21314
TRXBUSD,-0.00074000,-1.151,0.06404918,0.06432000,0.06357000,2863.80000000,0.06357000,128636.20000000,0.06358000,89543.40000000,0.06431000,0.06859000,0.06311000,117142352.40000000,7502871.71425400,1662919796408,1663006196408,20474288,20509092,34805
EOSBUSD,-0.06400000,-3.691,1.70733692,1.73100000,1.67000000,324.80000000,1.67000000,1522.60000000,1.67100000,1067.70000000,1.73400000,1.77700000,1.63300000,2897372.20000000,4946790.53690000,1662919791755,1663006191755,20098533,20113489,14957
IOTXUSDT,-0.00063000,-2.021,0.03108127,0.03120000,0.03055000,3774.00000000,0.03055000,1501.00000000,0.03056000,20217.00000000,0.03118000,0.03194000,0.03002000,118088765.00000000,3670349.11223000,1662919787596,1663006187596,56117383,56144496,27114
RLCUSDT,0.02700000,2.035,1.35664496,1.32800000,1.35400000,105.50000000,1.35400000,504.80000000,1.35600000,1233.00000000,1.32700000,1.44000000,1.28400000,3797012.30000000,5151197.60460000,1662919797945,1663006197945,30989275,31015947,26673
MCOUSDT,0.00000000,0.000,0.00000000,2.74400000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
XLMBUSD,0.00000000,0.000,0.11456522,0.11400000,0.11400000,4419.00000000,0.11390000,73743.00000000,0.11410000,13602.00000000,0.11400000,0.11660000,0.11170000,7186432.00000000,823315.19630000,1662919796035,1663006196035,12699646,12704759,5114
ADABUSD,-0.00960000,-1.868,0.50843325,0.51410000,0.50430000,103.10000000,0.50410000,7324.70000000,0.50420000,1216.90000000,0.51390000,0.51970000,0.49360000,80026109.20000000,40687934.71273000,1662919798040,1663006198040,87851209,87967865,116657
CTXCBNB,0.00000000,0.000,0.00000000,0.00412200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
CTXCBTC,-0.00000037,-6.046,0.00000587,0.00000611,0.00000575,13044.00000000,0.00000575,10000.00000000,0.00000577,340.00000000,0.00000612,0.00000617,0.00000574,1196082.00000000,7.01686420,1662919761887,1663006161887,5822320,5823773,1454
CTXCUSDT,-0.00350000,-2.650,0.12995141,0.13230000,0.12860000,1626.00000000,0.12840000,1950.00000000,0.12850000,2623.00000000,0.13210000,0.13360000,0.12680000,7496340.00000000,974159.94370000,1662919759186,1663006159186,23892227,23896583,4357
BCHBNB,-0.00800000,-1.786,0.44063569,0.44800000,0.44000000,4.06200000,0.43900000,14.00900000,0.44000000,3.88000000,0.44800000,0.45000000,0.43300000,1039.74300000,458.14787700,1662919796339,1663006196339,2441447,2442273,827
BCHBTC,-0.00034000,-5.565,0.00590736,0.00611000,0.00577000,5.35200000,0.00576000,34.19500000,0.00577000,98.44200000,0.00611000,0.00612000,0.00572000,12504.15100000,73.86655550,1662919796180,1663006196180,28695778,28704736,8959
BCHUSDT,-3.70000000,-2.799,129.82375966,132.20000000,128.50000000,11.71100000,128.50000000,211.48300000,128.60000000,43.72700000,132.20000000,132.90000000,126.20000000,120391.99500000,15629741.42440000,1662919798088,1663006198088,132721642,132774305,52664
BCHUSDC,-2.80000000,-2.115,129.64685824,132.30000000,129.60000000,0.46700000,128.40000000,17.59100000,128.70000000,3.17200000,132.40000000,133.00000000,127.00000000,1084.29800000,140575.82910000,1662919762879,1663006162879,1471570,1474240,2671
BCHTUSD,0.00000000,0.000,0.00000000,630.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
BCHPAX,0.00000000,0.000,0.00000000,617.72000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
BCHBUSD,-3.80000000,-2.872,129.99255017,132.30000000,128.50000000,0.37400000,128.50000000,123.90900000,128.70000000,32.37300000,132.30000000,133.00000000,126.30000000,24624.53200000,3201005.71150000,1662919794894,1663006194894,14425279,14435685,10407
BTCRUB,39378.00000000,3.001,1333260.33717308,1312088.00000000,1351499.00000000,0.00085000,1351426.00000000,0.02237000,1352967.00000000,0.14092000,1312121.00000000,1359522.00000000,1301237.00000000,24.57367000,32763099.54978000,1662919798048,1663006198048,6461827,6465313,3487
ETHRUB,-2825.00000000,-2.632,105660.53924943,107317.30000000,104524.40000000,0.41770000,104411.40000000,0.02260000,104517.00000000,0.00970000,107349.40000000,108394.70000000,102794.90000000,143.80210000,15194207.43120000,1662919783458,1663006183458,3762590,3764240,1651
XRPRUB,-0.13000000,-0.602,21.42979800,21.58000000,21.47000000,20.00000000,21.40000000,849.00000000,21.45000000,1257.00000000,21.60000000,21.81000000,21.12000000,38514.00000000,825347.24000000,1662919763378,1663006163378,1844741,1844964,224
BNBRUB,-109.14000000,-0.611,17901.91718075,17833.19000000,17747.63000000,0.16900000,17697.49000000,0.14600000,17742.13000000,0.23300000,17856.77000000,18133.32000000,17627.08000000,86.26400000,1544290.98368000,1662919796564,1663006196564,2195325,2195857,533
TROYBNB,0.00000061,4.462,0.00001480,0.00001367,0.00001428,18122.00000000,0.00001428,590969.00000000,0.00001434,23422.00000000,0.00001367,0.00001608,0.00001360,38124064.00000000,564.11071704,1662919792758,1663006192758,1938344,1940856,2513
TROYBTC,0.00000000,0.000,0.00000000,0.00000018,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
TROYUSDT,0.00016100,3.998,0.00430587,0.00403000,0.00418800,70209.00000000,0.00419000,12382.00000000,0.00419100,104363.00000000,0.00402700,0.00470000,0.00400000,873680897.00000000,3761957.75972400,1662919791933,1663006191933,27408295,27434774,26480
BUSDRUB,-0.01000000,-0.016,60.65932136,60.65000000,60.64000000,73.00000000,60.61000000,5044.00000000,60.64000000,1612.00000000,60.65000000,60.84000000,60.38000000,315898.00000000,19162158.30000000,1662919792056,1663006192056,2473644,2476535,2892
QTUMBUSD,-0.01700000,-0.511,3.32691743,3.31900000,3.30700000,33.70000000,3.30500000,60.50000000,3.31100000,151.00000000,3.32400000,3.41000000,3.23600000,34880.40000000,116044.21080000,1662919768057,1663006168057,6356977,6357991,1015
VETBUSD,-0.00013000,-0.503,0.02593321,0.02583000,0.02569000,428.30000000,0.02568000,231000.00000000,0.02570000,480596.00000000,0.02582000,0.02656000,0.02526000,113509236.70000000,2943659.03252200,1662919793061,1663006193061,24973194,24984883,11690
VITEBNB,0.00000000,0.000,0.00000000,0.00070700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
VITEBTC,0.00000004,3.226,0.00000126,0.00000124,0.00000128,47527.00000000,0.00000127,219735.00000000,0.00000129,77535.00000000,0.00000124,0.00000133,0.00000120,26299759.00000000,33.20342490,1662919797165,1663006197165,5513887,5516488,2602
